1385 0 123.18864066 5 5.5714285714 3.8 1.8 123 4 4.8571428571 3.8 1.8 99 109 12
1400 0 127.19230523 6.6666666667 6.7142857143 2 1 134 5.6666666667 6.2857142857 2 1 123 117 8
1408 0 132.11443377 6.6666666667 6 4.6 2.6 116 6.3333333333 5.2857142857 4.6 1.8 114 119 15
1416 0 102.70005314 5.6666666667 5.8571428571 2.4 1 113 6.5 6.1428571429 2.4 1.2 109 104 10
1437 0 101.97107266 3.1666666667 4.4285714286 4 2.6 91 2.5 2.8571428571 4 1.6 113 102 12
1441 0 105.93827983 2.5 6.5714285714 1.2 1.4 92 4 5.2857142857 1.2 1 118 103 15
1455 0 70.983577784 4.5 4.8571428571 3.4 2.8 68 4.3333333333 4 3.4 3 69 77 7
1463 0 95.409787026 3.1666666667 5.1428571429 3.2 3 89 2.6666666667 6.1428571429 3.2 2 84 80 12
1491 0 98.263803688 4.3333333333 5.7142857143 1.8 1.2 98 4.6666666667 5.7142857143 1.8 1.2 99 71 12
1496 0 92.491484811 6 5.1428571429 3.6 3.2 87 4.5 5.5714285714 3.6 3.4 88 101 9
1513 0 105.11669988 6.8333333333 3.5714285714 4.2 1.6 94 6.3333333333 4 4.2 1.2 108 109 16
1538 0 102.14636385 4 4.5714285714 2.6 1.2 119 6 6.7142857143 2.6 1 119 117 14
1584 0 119.09732947 6.6666666667 6.2857142857 2.6 1.4 110 5.8333333333 6.1428571429 2.6 1 112 108 7
1640 0 129.80262007 6 5.8571428571 2.8 2.2 129 5.6666666667 6 2.8 1 125 116 19
1649 0 96.333447586 6.1666666667 5 2 3.2 84 3.6666666667 4.4285714286 2 2.2 94 91 10
1670 0 82.005899002 7 2.4285714286 4.8 4.2 87 7 2.5714285714 4.8 4.4 91 120 11
1674 0 86.956341692 5.5 5.4285714286 4.6 2.8 75 4.5 6.4285714286 4.6 2.4 107 68 9
1679 0 109.57568044 6.8333333333 5.7142857143 2.4 1 94 4.6666666667 5.4285714286 2.4 1.2 104 111 15
1689 0 101.7812424 5.8333333333 5 2.6 1.4 78 4 3.1428571429 2.6 1.6 121 102 12
1704 0 112.1821384 6.8333333333 3.7142857143 3.6 1.6 126 6.5 5.5714285714 3.6 2 105 108 18
1707 0 117.31672765 6.3333333333 4 3.6 1.8 119 5.3333333333 5 3.6 1.6 123 120 10
1720 0 99.174429216 4.6666666667 4.4285714286 2.4 1.2 82 5.6666666667 4.7142857143 2.4 1 99 109 14
1736 0 112.87454765 4.8333333333 6.1428571429 4.2 2.8 103 5 5.8571428571 4.2 2.4 108 107 15
1742 0 110.75896779 6 6.2857142857 4.6 1.4 108 5.3333333333 6.2857142857 4.6 1.2 102 104 10
1744 0 112.92252569 5 4.2857142857 4.2 3 105 3 6.2857142857 4.2 1.8 89 109 11
1766 0 79.518535602 5.3333333333 2.7142857143 4.8 4.8 63 6.5 3.8571428571 4.8 3.4 94 101 15
1767 0 105.99270874 5.1666666667 3.8571428571 1.4 1 108 3.8333333333 5.1428571429 1.4 1.2 114 109 15
1775 0 84.136738386 6.8333333333 6.5714285714 3.4 1 84 5.3333333333 5.1428571429 3.4 1.8 86 78 5
1786 0 95.661474737 7 4.1428571429 1.6 2 100 3.3333333333 5.7142857143 1.6 2 79 102 10
1787 0 93.213626327 6.6666666667 5.2857142857 4.6 3.2 113 5.1666666667 4.8571428571 4.6 1.4 103 113 14
1808 0 88.514811537 4.8333333333 3.4285714286 2.6 2.8 69 5 4.5714285714 2.6 2.2 77 97 12
1832 0 108.53797333 5.8333333333 5.2857142857 3.4 2.2 100 6.8333333333 5 3.4 1.6 112 98 16
1864 0 80.455250619 4.6666666667 6.7142857143 1.6 2.4 56 5.1666666667 4.7142857143 1.6 1.8 78 52 4
1871 0 91.175463844 5.1666666667 3.2857142857 4.6 2.6 89 7 6.2857142857 4.6 1.6 109 117 10
1876 0 80.075966641 7 4 4.8 3.2 67 6 3.8571428571 4.8 3 86 94 12
1887 0 87.22418891 4.5 3.7142857143 2 1 80 5.6666666667 4.2857142857 2 1.4 103 95 13
1898 0 99.676606669 6 4 3.2 2.2 100 5.6666666667 4.1428571429 3.2 1.8 110 110 16
1903 0 104.37354782 4.3333333333 5.1428571429 1.8 1.2 75 5.3333333333 5.5714285714 1.8 1 109 107 11
1906 0 118.51705695 5.6666666667 5.2857142857 2.8 2 122 6 5.4285714286 2.8 1.4 117 115 12
1997 0 70.097274302 1.8333333333 2.5714285714 3.4 1.2 74 2.5 3.8571428571 3.4 2.4 90 80 13
2005 0 110.75778031 4.5 5.1428571429 2.4 2 122 4.8333333333 5.5714285714 2.4 2 99 113 12
2023 0 100.71769088 6.3333333333 6.2857142857 3.4 1.6 78 5.6666666667 6.4285714286 3.4 1.8 109 67 9
2045 0 93.618920068 4.6666666667 4.4285714286 2.2 1.8 71 5.8333333333 3.7142857143 2.2 2.2 103 115 12
2069 0 92.539602595 4 5.4285714286 1.6 1 91 4.5 6.1428571429 1.6 1.2 93 109 12
2104 0 131.35389053 5 6.7142857143 1.8 1.8 113 4.5 5.8571428571 1.8 2 121 104 18
2106 0 95.738154367 5.1666666667 4.5714285714 3.2 1.8 116 6 5.1428571429 3.2 1.8 102 113 14
2110 0 104.11320709 5.8333333333 3.7142857143 3 1.4 103 7 2.5714285714 3 2 109 114 12
2120 0 99.191863315 5.5 3.1428571429 4.2 3 100 4.1666666667 3.7142857143 4.2 1.2 103 105 15
2127 0 105.51717793 2.1666666667 4.8571428571 3 2.2 119 3.1666666667 5 3 1.6 120 107 11
2153 0 72.371961653 6.8333333333 5 2.8 2.8 74 6 4.8571428571 2.8 2.6 74 86 11
2154 0 84.04017291 4.6666666667 3.4285714286 3 1.6 96 5 3 3 2.4 117 122 12
2157 0 77.205873462 6.1666666667 2.8571428571 4.6 2.6 71 4.8333333333 3.4285714286 4.6 3.2 99 93 11
1019 1 107.49838579 5.1666666667 6.4285714286 2.2 1.4 110 5.8333333333 6.2857142857 2.2 1.8 111 113 14
1023 1 103.47118415 5 4.5714285714 2.8 1.4 119 6 5.2857142857 2.8 1.2 124 107 14
1030 1 122.96875928 6 6.1428571429 2.6 1.8 129 5.6666666667 6.2857142857 2.6 1.2 129 101 12
1032 1 115.71549049 4.8333333333 5.5714285714 1.6 1.4 133 5 6.1428571429 1.6 1 110 115 13
1088 1 83.863799353 5.8333333333 3.4285714286 2.4 2.6 82 6.1666666667 4.4285714286 2.4 2.4 96 101 12
1098 1 109.38441927 4 5.4285714286 1.6 1.2 94 6 5 1.6 1 107 99 16
1103 1 112.83517062 4.6666666667 5.8571428571 2.4 1.4 110 4.5 5.5714285714 2.4 2.2 91 116 14
1122 1 96.059474387 5.5 6.1428571429 2.4 1.6 85 5 6.1428571429 2.4 1.6 96 113 10
1127 1 97.626882638 3.1666666667 5.1428571429 3.6 2 73 3.5 3.2857142857 3.6 1.2 85 99 13
1135 1 92.007046739 6.1666666667 6.4285714286 1.8 1 85 6.3333333333 5.2857142857 1.8 1.2 86 100 14
1136 1 102.05290705 5.8333333333 5.8571428571 3.6 3 91 5.8333333333 4.8571428571 3.6 1 100 94 11
1139 1 87.91056309 6 5.5714285714 3 3 73 5.5 6.5714285714 3 1.2 88 77 13
1144 1 151.88306078 4.5 6 4.2 4.4 119 5.6666666667 6.2857142857 4.2 2 82 81 9
1145 1 125.88827822 5.8333333333 6.5714285714 4 3.8 139 6 6 4 1.2 105 107 19
1147 1 98.381280147 5.5 4.2857142857 3 3 80 3.1666666667 4.2857142857 3 2.8 85 83 12
1174 1 120.65350173 2.5 5.1428571429 2.6 1.8 94 5.8333333333 5.4285714286 2.6 1.6 118 102 14
1205 1 102.37981268 4 5.2857142857 2.6 1.4 89 4.6666666667 5.4285714286 2.6 1.4 109 105 18
1233 1 123.18028952 3.6666666667 5.4285714286 3 1.8 105 5 5.2857142857 3 1.4 118 117 17
1243 1 125.7209799 4.3333333333 5.5714285714 3 1.6 116 5.6666666667 5.2857142857 3 1.2 118 116 14
1248 1 114.37285528 6.1666666667 5.1428571429 2.8 1 129 3.8333333333 6 2.8 1.2 116 122 17
1250 1 120.69106641 2 5 3.6 1.4 110 4.5 6.2857142857 3.6 1.4 110 117 13
1259 1 111.18143852 3.5 2.7142857143 2.8 1.4 113 3.5 4.8571428571 2.8 1 118 123 17
1270 1 105.70192164 3.1666666667 4.4285714286 3.6 1 105 4.6666666667 5.7142857143 3.6 1.2 110 113 14
1277 1 70.631713303 5.1666666667 4.2857142857 3 2.2 78 4.6666666667 5.7142857143 3 1.2 82 78 12
1320 1 91.590092046 4 4.2857142857 4 2 87 5.1666666667 5 4 1.6 101 95 6
1331 1 71.649533222 4.8333333333 5.2857142857 1.6 2 78 5.3333333333 5.4285714286 1.6 3 98 76 12
1338 1 119.62594231 5.8333333333 5.4285714286 1.2 1 123 5.6666666667 4.5714285714 1.2 1.2 119 114 14
1345 1 120.10066743 5.3333333333 4.8571428571 3.2 1 116 5.1666666667 5.2857142857 3.2 1 123 116 14
1380 1 107.30754374 5.6666666667 6.5714285714 2.4 1.2 107 5.1666666667 6.1428571429 2.4 1.4 109 83 18
1402 1 114.58746585 6.6666666667 3.4285714286 2.6 1 113 5.3333333333 4.1428571429 2.6 2.6 98 122 16
1404 1 111.92982692 4.8333333333 5.5714285714 3 1 105 3.8333333333 6.1428571429 3 1.8 87 82 10
1409 1 116.38668042 4.6666666667 4 3.8 1.8 94 5.1666666667 4.4285714286 3.8 1.8 113 120 15
1413 1 109.71606259 3.3333333333 5.8571428571 2 2 116 3.5 5.7142857143 2 1.4 107 116 10
1415 1 112.91003159 4.5 4.8571428571 3.2 2 119 5 5 3.2 1.8 111 105 14
1424 1 111.99943393 3.8333333333 5.8571428571 3.8 1.8 87 5 5.7142857143 3.8 1.6 110 116 17
1430 1 103.75543012 6 6.7142857143 2.4 1.6 94 5.5 6.4285714286 2.4 1.2 98 94 15
1434 1 103.48243473 3 5.5714285714 3.6 1.6 107 4.6666666667 4.7142857143 3.6 3 117 87 18
1461 1 78.116410597 3.3333333333 2.2857142857 3.8 2 61 4.6666666667 3.5714285714 3.8 3.4 73 84 9
1464 1 101.86189123 4.1666666667 2.8571428571 2.6 1.4 80 5.5 3.7142857143 2.6 1.8 109 79 15
1472 1 75.010130286 5.8333333333 3.7142857143 2.8 3 71 6.3333333333 5.2857142857 2.8 2.4 90 78 13
1508 1 103.17965985 4 5.5714285714 2 1.2 116 6.8333333333 6.2857142857 2 1.2 100 105 8
1518 1 116.69960618 5.1666666667 6.7142857143 2.2 2 116 4 5.5714285714 2.2 1.6 112 95 15
1525 1 116.23265307 5 5.4285714286 2.2 2.2 116 5.6666666667 4.4285714286 2.2 2.2 117 112 17
1530 1 114.61746278 5.6666666667 4.4285714286 1.6 3 87 6.1666666667 4 1.6 3.2 109 101 18
1553 1 99.426523596 3.3333333333 4.5714285714 2.6 2.6 102 5.6666666667 5.1428571429 2.6 1 90 98 11
1560 1 104.67414868 2.1666666667 6.1428571429 2 1 94 5 6.1428571429 2 1 112 94 13
1568 1 110.33370768 5.3333333333 4.5714285714 2.2 1.6 87 6.1666666667 5.8571428571 2.2 1.6 110 124 14
1582 1 106.68351213 5.5 2.8571428571 4 3.8 87 5 3.8571428571 4 1.6 107 113 15
1601 1 115.77421582 3.8333333333 5.2857142857 3.4 2.8 123 5 5.4285714286 3.4 1.8 120 118 16
1615 1 101.28807356 6.5 5.5714285714 3.4 1.4 89 6.6666666667 6 3.4 1.2 88 95 16
1619 1 80.741523635 4 4 3.6 3.2 70 4 5 3.6 3 103 91 11
1623 1 134.20202843 4.5 6 4 1.4 123 3.3333333333 5.8571428571 4 1.8 110 95 20
1624 1 103.94453876 5.8333333333 5.5714285714 3.8 1.4 103 5 4.8571428571 3.8 1.6 111 94 13
1628 1 116.86359303 4.1666666667 4.4285714286 2.2 3 100 3.1666666667 4.7142857143 2.2 1.8 120 111 20
1658 1 104.69097577 5 3.5714285714 3.8 2 100 5 6 3.8 1.8 114 108 18
1664 1 124.51860821 6.1666666667 5.4285714286 3.8 1 98 6 4.8571428571 3.8 2.6 116 114 12
1678 1 103.65632219 2.6666666667 6.8571428571 3.6 2.2 94 4.5 6.4285714286 3.6 1.2 78 105 11
1682 1 97.578449001 2.6666666667 4 1 1 94 3.6666666667 4.8571428571 1 1 99 105 11
1684 1 90.565053222 6.3333333333 4.2857142857 4 1.8 75 6 4.2857142857 4 1 97 109 13
1695 1 105.37817587 4.8333333333 4.7142857143 2.2 1.4 94 5.1666666667 5 2.2 1.6 117 114 18
1709 1 125.69178899 4.6666666667 5.2857142857 4 1 126 4.3333333333 6.2857142857 4 1.2 109 117 15
1712 1 118.37411962 4.6666666667 4.5714285714 3.8 2 116 5.1666666667 5.2857142857 3.8 1.2 104 105 15
1713 1 121.43748342 5 4 3.6 2.8 91 3.5 4.2857142857 3.6 1.8 112 104 17
1721 1 118.88656346 4.3333333333 4.7142857143 2.4 1.2 134 5.1666666667 6 2.4 1.2 117 104 12
1725 1 126.88045032 5.5 4.4285714286 2.4 1.4 134 6.6666666667 5.7142857143 2.4 1 124 123 14
1729 1 122.33063413 5.5 5.2857142857 3.4 2.2 110 6.3333333333 5 3.4 2.2 110 100 19
1730 1 111.78097738 5 6.1428571429 2.8 1.4 87 3.8333333333 5.5714285714 2.8 1.6 124 88 12
1731 1 115.88005698 5.3333333333 5.8571428571 2.2 1.2 100 4 5.5714285714 2.2 1.2 109 113 13
1738 1 103.86116688 3.8333333333 5.4285714286 2.6 1.4 108 4.6666666667 5.7142857143 2.6 1.8 113 113 13
1747 1 112.79502217 3.5 4.4285714286 3.2 2.2 105 4.5 5.1428571429 3.2 1.6 107 106 16
1749 1 91.064616943 6.5 5.5714285714 3.6 1.2 89 5.1666666667 5.2857142857 3.6 1.6 99 103 8
1751 1 74.672484226 2.8333333333 3 1 1 82 3.1666666667 3.4285714286 1 1 90 101 12
1771 1 98.885324402 4 4.7142857143 3 2.4 82 4.8333333333 5.1428571429 3 1.6 81 87 14
1778 1 100.57703575 5 4.5714285714 3.2 1.2 92 5.1666666667 6.1428571429 3.2 1.4 96 108 8
1794 1 104.42241599 4.3333333333 5.1428571429 3 3.2 94 4.8333333333 5.4285714286 3 2.6 87 94 8
1795 1 94.618202035 5.6666666667 2.8571428571 3.2 2.4 91 4.8333333333 4.8571428571 3.2 2 126 123 16
1829 1 103.27782223 4.8333333333 2 3.2 4 100 6.5 3.8571428571 3.2 1.8 118 108 15
1836 1 135.33705244 4 5.1428571429 3.2 2.8 153 5.1666666667 5.1428571429 3.2 1.8 97 104 16
1844 1 111.56688018 4.6666666667 5 2.2 2.2 96 5.6666666667 5.8571428571 2.2 2.4 123 113 14
1862 1 76.230851847 4.6666666667 5 3 2 76 5 5.7142857143 3 1.4 101 78 15
1891 1 100.89556269 3.5 3.8571428571 1.2 1 96 3.8333333333 4.4285714286 1.2 1.2 105 121 17
1892 1 75.287227974 2 2.4285714286 2.4 1 75 1.8333333333 2.5714285714 2.4 3.4 93 101 13
1913 1 115.10784754 3.6666666667 4.4285714286 2.4 1.4 110 4.3333333333 4.2857142857 2.4 1.2 99 117 17
1918 1 114.836981 5.1666666667 5.5714285714 1.6 1.4 129 3.5 4.5714285714 1.6 1.4 110 116 12
1919 1 124.75955537 5.1666666667 5.1428571429 1.8 1.4 129 4.3333333333 5.2857142857 1.8 1.2 130 122 11
1921 1 114.14072513 2 6.8571428571 1 1 78 6.1666666667 6.5714285714 1 1 116 115 17
1966 1 113.80036486 4.8333333333 5.2857142857 2.2 1.8 105 6.1666666667 5.2857142857 2.2 1.6 113 101 14
1969 1 124.51206509 2.5 5.8571428571 2.6 1.6 116 5.1666666667 6 2.6 1 118 106 16
2019 1 96.988882788 6.3333333333 4.5714285714 3.2 1.6 76 4 4.8571428571 3.2 1.8 112 108 13
2046 1 94.187757194 4.1666666667 5.4285714286 1.8 1.6 80 4.3333333333 5.2857142857 1.8 1.2 88 84 10
2056 1 70.655971428 6.3333333333 6.8571428571 4.2 4.8 82 6 6.2857142857 4.2 2.2 80 91 16
2076 1 88.673558003 5.3333333333 5.5714285714 2 1.4 92 4.6666666667 5.8571428571 2 1.4 104 112 15
2117 1 123.72200972 4 5.4285714286 4.8 4 116 5.3333333333 5.2857142857 4.8 2.2 90 95 15
2119 1 107.85245955 5.5 3.1428571429 4 2.4 113 5.6666666667 4.2857142857 4 2.2 119 109 10
2152 1 106.81316746 4.8333333333 4.5714285714 1.4 1 96 4.1666666667 6.5714285714 1.4 1 117 100 13
2155 1 91.002013109 3.8333333333 5 2 1.4 89 5.8333333333 5.1428571429 2 1.2 112 116 16
2156 1 98.124534672 3.6666666667 4.1428571429 1.2 1 87 2.3333333333 4 1.2 1 88 107 13
