1037 0 1 115.09132519 7 5 1.6 1
1038 0 1 106.46426924 6.5 4.5714285714 4.2 3
1039 0 1 132.30277741 6 4.2857142857 2.2 1
1040 0 1 103.92837248 6.5 5.7142857143 3.8 3.4
1041 0 1 112.87309402 6 4 2.6 2.8
1043 1 1 115.70011328 6 5.5714285714 3 1.2
1044 0 1 109.18516113 5.6666666667 5.7142857143 1.8 1
1045 1 1 118.05415262 6.5 5.5714285714 3.6 1.6
1046 0 1 125.31764324 6.3333333333 4.5714285714 3.8 1.2
1047 1 1 125.57394623 5.8333333333 4.2857142857 3.6 2.6
1048 0 1 109.32393173 6.5 5.2857142857 2.6 2
1049 0 1 101.83985747 4.5 5.5714285714 4.2 2.6
1050 0 1 108.84391918 6.1666666667 5.5714285714 4.4 3.2
1051 1 1 125.65830541 3.3333333333 5.5714285714 2.8 1.2
1053 0 1 113.11300471 5.5 5.8571428571 1.4 1
1054 0 1 95.866498949 6.8333333333 5.7142857143 2 2.2
1055 0 1 85.440491905 7 1.8571428571 5 3.6
1056 1 1 116.38677061 2.3333333333 4 4.8 3
1057 0 1 108.27104053 3.8333333333 6 1.4 1
1058 0 1 92.855499885 4.6666666667 5.7142857143 4.4 2.4
1060 1 1 99.583866707 3.3333333333 2.7142857143 1.2 1.2
1061 0 1 95.717077432 5.1666666667 5 3.4 2.2
1062 0 1 113.65104055 7 6 2.6 1.6
1065 0 1 86.630631407 4.8333333333 5 2.2 1.2
1066 1 1 95.561334139 2.8333333333 3.8571428571 4.4 3.2
1068 0 1 87.982429162 4.5 5.1428571429 2.6 1.2
1069 0 1 106.09564178 3.6666666667 4.7142857143 4.2 1.6
1070 1 1 105.33426276 5.8333333333 5 1.8 1.2
1071 1 1 107.58507388 1 3.5714285714 1 1
1072 0 1 92.453333968 4.6666666667 5.1428571429 2.8 1.6
1073 0 1 87.655996358 4.5 4.1428571429 5 3.6
1074 0 1 100.89376635 4.5 4 3.8 2.2
1075 1 1 94.058808925 1.8333333333 4.5714285714 3.2 2.8
1076 1 1 112.81122952 3.8333333333 6.4285714286 3 2.4
1077 1 1 95.889210023 3.6666666667 4.1428571429 2.6 1.8
1078 1 1 94.307230666 4.8333333333 6 2.4 1.2
1079 0 1 112.20405625 5.6666666667 5.1428571429 2.4 1.4
1080 0 1 108.50811701 4.5 4.4285714286 4.4 2.6
1081 1 1 113.41794088 4.5 5.4285714286 1.8 1
1082 0 1 91.42360427 6 4.7142857143 4.2 2
1083 0 2 73.751748288 6.1666666667 5.2857142857 3.4 2.2
1084 0 2 88.984926294 6.1666666667 4.1428571429 1.8 1.2
1086 0 2 96.238836476 3.3333333333 3.2857142857 3.8 3
1087 1 2 99.795629792 4.3333333333 4.5714285714 2.4 1
1088 1 2 83.863799353 5.8333333333 3.4285714286 2.4 2.6
1089 1 2 108.00592245 5 5.8571428571 2.8 1.6
1090 0 2 99.720751424 5.6666666667 5 4.2 3.8
1092 1 2 113.66527923 5.8333333333 5.8571428571 3 2
1093 0 2 98.881729194 4.6666666667 4.4285714286 3 2.6
1094 0 2 83.687124779 5.5 2 5 2.8
1095 1 2 90.957370365 4.3333333333 3.1428571429 3.6 2.6
1096 1 2 116.81607027 2.6666666667 4.2857142857 2 1.2
1097 1 2 88.01701867 5.6666666667 5 1.8 1.2
1098 1 2 109.38441927 4 5.4285714286 1.6 1.2
1099 0 2 84.845361322 3.6666666667 4.4285714286 4.4 4.6
1100 1 2 117.87262188 3.8333333333 6.5714285714 3.2 1.4
1101 0 2 103.18298343 5.6666666667 4.8571428571 1.8 1
1102 1 2 107.72628942 3.5 4.7142857143 3.6 3
1103 1 2 112.83517062 4.6666666667 5.8571428571 2.4 1.4
1104 0 2 96.176222428 6 3.1428571429 5 2.8
1105 0 2 108.85482318 6.6666666667 4.5714285714 3.4 2.6
1106 1 2 116.4828359 6.1666666667 5.4285714286 3.8 2
1107 1 2 118.97217485 5.5 6.5714285714 3.6 1
1108 1 2 97.252929646 5.3333333333 4.1428571429 3.2 2
1109 1 2 119.05353942 6.6666666667 4.5714285714 4.4 2
1110 0 2 114.28597681 3 4.2857142857 4 2.2
1111 1 2 106.2954968 5.3333333333 5.7142857143 1.6 1
1112 0 2 109.15857218 5.1666666667 5 3.8 2.4
1113 0 2 131.92506272 4.1666666667 4.2857142857 3 3
1114 0 2 103.99502186 3.5 2.4285714286 4.4 2
1115 0 2 110.86275048 6.1666666667 4.8571428571 1.8 1
1116 0 2 108.26183819 6.5 3.8571428571 1.6 1.2
1117 0 2 109.01826411 3.6666666667 3.5714285714 2.4 1.2
1118 0 2 102.86336987 5.1666666667 4.7142857143 3.2 2.8
1119 0 2 94.464934777 4 4.4285714286 3.2 2.4
1120 0 2 107.63775318 5.5 6.1428571429 4.6 3.4
1121 1 2 116.669514 4.5 6.5714285714 3.8 2.2
1122 1 2 96.059474387 5.5 6.1428571429 2.4 1.6
1123 0 2 92.16290007 5.6666666667 4.4285714286 2.4 1.2
1124 1 2 95.830417115 6.3333333333 2.4285714286 5 1.8
1125 0 2 110.65739404 1.5 4.4285714286 3.2 2.4
1126 0 2 72.182203542 5.3333333333 4.4285714286 1 1.8
1127 1 2 97.626882638 3.1666666667 5.1428571429 3.6 2
1128 0 2 95.588724756 5.5 4.1428571429 2.2 1.8
1129 0 2 80.515357861 3.1666666667 4 3.6 2.6
1130 0 2 101.3257504 7 1.5714285714 4.2 2.4
1131 0 2 87.674056739 5.5 5 4.2 2.2
1132 1 2 93.173317996 6.1666666667 6.1428571429 2.8 3.4
1133 0 2 94.010783251 4 3.4285714286 3.4 3.6
1134 1 2 96.660710195 5.8333333333 5.8571428571 3.8 1.8
1135 1 2 92.007046739 6.1666666667 6.4285714286 1.8 1
1136 1 2 102.05290705 5.8333333333 5.8571428571 3.6 3
1137 1 2 83.816741713 5.6666666667 4.5714285714 3.6 2.2
1138 0 2 92.800269982 4.3333333333 4.2857142857 3.8 3.4
1139 1 2 87.91056309 6 5.5714285714 3 3
1140 1 2 79.042818631 4.8333333333 5 3.6 2.8
1141 0 2 95.642973613 4.6666666667 3.2857142857 4.4 3
1142 0 2 90.665707808 4.5 4.8571428571 4.4 2.2
1144 1 2 151.88306078 4.5 6 4.2 4.4
1145 1 2 125.88827822 5.8333333333 6.5714285714 4 3.8
1146 0 2 78.234130164 6 5.4285714286 4 2.2
1147 1 2 98.381280147 5.5 4.2857142857 3 3
1148 0 2 98.550504355 5 3.8571428571 2.8 2
1149 1 2 90.231742522 5 5.8571428571 3.8 3.6
1150 1 2 78.648067958 7 4.8571428571 2 3.4
1151 0 2 89.105791778 5.5 4.5714285714 2.4 2.2
1152 0 2 78.90074524 3 3.7142857143 2.6 2.2
1153 0 2 84.774529866 4 3.8571428571 4.2 3.4
1154 0 2 96.573527014 5.3333333333 5.2857142857 4.2 2.2
1155 1 2 94.487904976 4.8333333333 6 3.6 2
1156 0 2 82.847995545 4.1666666667 6.7142857143 3.6 1.6
1157 0 2 92.021651041 4.3333333333 6 2 1.2
1158 1 2 102.36696529 4 2.8571428571 3 2.6
1159 0 2 92.132749838 6 5.7142857143 1.8 1
1160 1 2 104.53331179 3.5 5.4285714286 2.4 2.2
1161 0 2 85.088809705 5.5 3.5714285714 3.2 1.6
1162 1 2 108.412129 5.1666666667 6 3 1.6
1163 0 2 99.685674667 4.5 3.5714285714 1.8 1.4
1164 0 2 84.949057893 5.5 3.8571428571 2.8 1.8
1165 1 2 81.412874693 3.6666666667 5.5714285714 3.4 3
1166 0 2 101.82849794 6.1666666667 4 4.2 1.8
1167 1 2 72.709841301 2.8333333333 5.8571428571 3 2
1168 1 2 94.962139287 2.6666666667 5.2857142857 2.4 1.4
1169 1 2 104.30726999 4.8333333333 5.1428571429 2.8 2.4
1170 1 2 104.91570327 4.8333333333 5.7142857143 4 2
1171 0 2 107.00367722 4.5 4.4285714286 2 1.2
1172 1 2 121.98388962 3.3333333333 5.2857142857 1 1
1173 0 2 108.78199742 2.8333333333 4.4285714286 4.8 2.6
1174 1 2 120.65350173 2.5 5.1428571429 2.6 1.8
1175 1 2 106.22088587 4.3333333333 5.8571428571 3.2 2
1176 0 2 114.09529557 6.1666666667 4.1428571429 3.8 2.2
1177 0 2 106.13376166 4.8333333333 5.7142857143 2.8 1.8
1178 1 2 100.93072584 4.8333333333 5.8571428571 2.2 1.6
1179 0 2 121.19730693 5.6666666667 5.2857142857 2.8 1.6
1180 1 2 79.965772678 5.5 2.5714285714 4.6 1.6
1181 0 2 97.06123549 6.1666666667 4.8571428571 4.4 2.2
1182 0 2 112.67332209 5.8333333333 6.4285714286 2.2 1
1183 0 2 111.42894725 6.8333333333 6.1428571429 1 1
1184 1 2 116.44817636 5.3333333333 5.1428571429 3.6 2
1185 1 2 117.25776482 5.3333333333 5.8571428571 1.2 1
1186 1 2 115.04559826 4.8333333333 6 3.8 2
1188 0 2 92.118658071 6.1666666667 3.7142857143 5 3.2
1189 1 2 101.07143195 4 6.4285714286 1.6 1
1190 0 2 108.12050043 6 3.8571428571 4.6 3.6
1191 0 1 94.31139544 2.6666666667 5.7142857143 3.2 1.2
1192 1 1 94.678798202 4.3333333333 5.4285714286 4 3
1193 0 1 91.045630102 7 3.4285714286 5 2.4
1195 1 1 91.442087621 6 3.1428571429 1.8 1.6
1196 0 1 92.920842786 6.6666666667 6 2.8 1.8
1197 0 1 76.197739542 5.6666666667 4.7142857143 3.4 2.4
1199 1 1 90.532967095 5.8333333333 5.2857142857 1 1.2
1200 0 1 98.356084835 3.3333333333 6 3 1.2
1201 0 1 113.11420753 4.6666666667 6 2.4 1.8
1202 0 1 108.29221492 4 4.5714285714 4 2.4
1203 0 1 100.05097545 5 5.7142857143 1.4 1.6
1204 1 1 108.53167101 5 5.8571428571 3.8 2.4
1205 1 1 102.37981268 4 5.2857142857 2.6 1.4
1206 0 1 86.883872879 2.5 4.4285714286 1.4 2.2
1207 1 1 89.684444027 5.5 4.1428571429 4.2 3.6
1208 0 1 94.851353928 4 4.7142857143 2 1.4
1209 0 1 90.617869044 5.6666666667 4.2857142857 3.8 1.6
1210 1 1 98.997560219 3.5 3.7142857143 3.4 2.6
1211 0 1 113.14798576 5.5 5.8571428571 2 1
1212 0 1 117.98470818 4.6666666667 4.7142857143 2.2 1.8
1213 1 1 88.215478246 5.5 4.5714285714 3.2 3.4
1214 1 1 109.66850995 5.5 3.8571428571 2.6 1.4
1215 1 1 96.195950096 3.3333333333 3 2.8 4
1216 0 1 97.607155829 4.3333333333 4.8571428571 1.6 1.4
1217 1 1 88.539337407 4 4.1428571429 2.8 2.6
1218 1 1 98.571457217 3.3333333333 6.2857142857 2.6 1.8
1219 1 1 78.1655539 5 4.8571428571 3 2
1220 1 1 108.34772093 3.5 5 2.2 1.4
1221 0 1 112.19548479 1.8333333333 6.2857142857 1.8 1
1222 0 1 111.30662977 5.6666666667 3.8571428571 2.6 2
1223 1 1 105.52899339 6 5.7142857143 1.4 1.4
1224 1 1 113.87677023 5 5 3.2 1.6
1225 1 1 80.090871157 4.5 5.2857142857 1.2 1
1226 0 1 85.881740913 5.6666666667 4.8571428571 2 2.2
1227 0 1 113.68175959 5 6.4285714286 2.6 2.8
1228 1 1 112.67832569 5 4 3 2.2
1229 0 1 114.38577014 3.8333333333 1.7142857143 2.4 1
1230 0 1 113.29237685 6 4.8571428571 4.2 2.6
1231 1 1 91.412225722 4 4.4285714286 2.2 1
1232 1 1 109.40740651 2.6666666667 5.1428571429 1.4 1
1233 1 1 123.18028952 3.6666666667 5.4285714286 3 1.8
1234 0 1 104.75437817 6.3333333333 4.2857142857 4.4 3.2
1235 0 1 124.2166024 6 3 4.2 2.8
1236 0 1 122.32580737 6.5 5 3 1.6
1237 0 1 122.47801934 7 5.4285714286 2 1
1238 0 1 121.20780136 4.1666666667 3.1428571429 3.2 1.6
1239 0 1 86.464748765 4.6666666667 4.2857142857 3 2.4
1240 1 1 119.36885878 5.3333333333 5 1.6 2
1241 0 1 134.97854049 5.6666666667 4.5714285714 1.8 1
1242 0 1 126.03105543 4.8333333333 6.4285714286 2.6 1
1243 1 1 125.7209799 4.3333333333 5.5714285714 3 1.6
1244 0 1 132.94379308 6.3333333333 5 1.2 1
1245 0 1 103.73226891 5.3333333333 4.4285714286 2 1.6
1246 0 1 114.67423086 4.5 4.7142857143 1.6 1.6
1247 1 1 97.330740235 4 6 3.6 3.4
1248 1 1 114.37285528 6.1666666667 5.1428571429 2.8 1
1249 0 1 122.702805 5 5.5714285714 2 1
1250 1 1 120.69106641 2 5 3.6 1.4
1251 0 1 105.86419838 3.6666666667 6.2857142857 2.4 1.8
1252 0 1 129.30582623 4.6666666667 6.2857142857 3 1
1254 1 1 126.54287816 4.6666666667 5.2857142857 2.2 1.2
1255 1 1 119.92914318 4.1666666667 4.7142857143 3.8 3
1256 0 1 118.43165633 3 2.8571428571 4.4 1.6
1257 1 1 105.1861805 5.5 5.4285714286 2.2 1.2
1258 0 1 94.177962164 1 1 1 1
1259 1 1 111.18143852 3.5 2.7142857143 2.8 1.4
1260 1 1 113.26589826 3.3333333333 6.1428571429 1.4 1.2
1261 1 1 110.19150547 3.3333333333 3.8571428571 4.2 3.6
1262 1 1 105.58444186 3.1666666667 5 1.6 2.4
1263 0 1 107.960274 2.1666666667 4.5714285714 2 1.2
1264 0 1 95.512459954 6.1666666667 5 2 1.2
1265 0 1 97.177900588 4.6666666667 5.1428571429 1.6 1.2
1266 0 1 81.683953035 5.5 4.2857142857 2.8 1.2
1267 1 1 108.73012855 4 6 1.6 2.4
1268 0 1 115.28377521 6.6666666667 2.2857142857 2.2 1.8
1269 1 1 89.774042343 6 6 2.4 1.8
1270 1 1 105.70192164 3.1666666667 4.4285714286 3.6 1
1271 1 1 86.520585679 6 6.7142857143 4 3.6
1272 0 1 87.182477544 6.5 4.1428571429 4.2 3
1273 0 1 110.19076307 4.6666666667 4.8571428571 3.6 2.2
1274 0 1 86.070033874 6.8333333333 4.8571428571 4.8 2.8
1275 0 1 97.225645186 6.5 4.5714285714 2 1
1276 0 1 85.809420961 4.1666666667 4.4285714286 4.2 1.6
1277 1 3 70.631713303 5.1666666667 4.2857142857 3 2.2
1278 1 3 112.38059143 5.5 5.4285714286 3.6 2.6
1279 1 3 86.396065893 4.5 5 2.6 1
1280 1 3 98.441263303 4.3333333333 2.7142857143 1 1
1281 0 3 83.837099587 6.5 3.8571428571 5 2.2
1283 1 3 82.302510449 5.1666666667 4.5714285714 2.8 2
1284 1 3 101.6489155 5.1666666667 4.4285714286 2.2 2.2
1285 0 3 93.602173083 4.6666666667 5.7142857143 1.6 1.2
1286 1 3 72.559405814 6.8333333333 3.4285714286 4.8 3.6
1287 1 3 74.601001436 6.6666666667 2.1428571429 4.2 1.8
1288 1 3 87.789314861 6.1666666667 4.4285714286 2.6 1.8
1289 0 3 95.514403627 5.8333333333 4.7142857143 3.2 3.2
1290 1 3 91.474276926 6.6666666667 5 2.6 2.6
1291 0 3 101.55642944 4.5 4.8571428571 2 1.8
1292 1 3 92.76876109 6 3.4285714286 3.6 1.2
1293 0 3 84.271763172 5.8333333333 4.5714285714 3.8 2.4
1295 0 3 90.312155508 3.8333333333 2.7142857143 4.8 2.2
1296 1 3 103.00550459 4.1666666667 3.2857142857 2.8 1.6
1297 0 3 106.59468106 5.1666666667 5.8571428571 3 1.6
1298 1 3 87.225479079 5 5.2857142857 3 4.4
1299 1 3 100.20254119 5.5 5.4285714286 2.6 2.2
1300 1 3 77.259818912 7 7 1.2 1.8
1301 0 3 108.10362223 5.8333333333 4.2857142857 3.2 2
1302 0 3 94.109998068 6.3333333333 6 3.6 2.4
1303 1 3 96.985766682 5.5 5.4285714286 2.6 1.6
1304 0 3 88.494666894 5.6666666667 5 5 4.6
1305 0 3 75.923346797 4.3333333333 3 3.4 2.2
1306 0 3 80.105838059 3.3333333333 3.8571428571 2.6 1.2
1307 0 3 94.390291883 4.1666666667 3.5714285714 4 2
1308 1 3 70.042927342 4.6666666667 4.8571428571 3 2.2
1309 0 3 93.359671762 6.3333333333 5.4285714286 3.2 1.8
1310 0 3 75.946344581 6.1666666667 5 2.8 1.8
1311 0 3 89.620175631 3.5 3.8571428571 4.4 3
1312 0 3 114.68345871 5.1666666667 4.8571428571 3.8 2
1313 1 3 92.980248646 5.6666666667 3.1428571429 2.8 2.8
1314 0 3 108.73185928 6.5 5.2857142857 5 2.4
1315 0 3 94.587431041 5.5 3.1428571429 3.2 2.4
1317 1 3 89.117842315 5.8333333333 4.1428571429 3.2 1.6
1318 1 3 86.878741742 5.5 5.4285714286 4 2.6
1319 0 3 94.102304993 6.1666666667 4.2857142857 4.6 2.4
1320 1 3 91.590092046 4 4.2857142857 4 2
1321 1 3 98.214073077 6 5 3.8 1.6
1322 0 3 67.601925417 5.6666666667 2.1428571429 5 5
1323 1 3 81.609327615 6.5 3.7142857143 4.6 3.6
1324 0 3 96.443236381 6.6666666667 5.4285714286 2.8 2
1325 1 3 80.068428219 4.8333333333 5 3.6 2
1326 1 3 92.65401091 5.5 5.8571428571 3 1.2
1327 1 3 95.873118367 5 3.8571428571 3.2 1.6
1328 0 3 72.848507888 6.8333333333 5.5714285714 4.6 2.8
1329 0 3 83.963533471 5.6666666667 3.1428571429 4.6 2.8
1330 0 3 92.304058508 5.3333333333 3.2857142857 1.2 1.4
1331 1 3 71.649533222 4.8333333333 5.2857142857 1.6 2
1332 1 3 92.311028409 2.5 2.5714285714 1 1
1333 1 3 106.41317454 6.1666666667 3.8571428571 1.6 1.6
1334 1 3 104.760895 4.6666666667 2.1428571429 2.6 2
1335 0 3 101.10378468 5.5 1.5714285714 5 3.4
1336 1 3 124.3443058 5 5.5714285714 1.4 1.6
1337 0 3 121.19490311 5.3333333333 4.7142857143 3.2 1.4
1338 1 3 119.62594231 5.8333333333 5.4285714286 1.2 1
1339 1 3 126.19264908 5 5.5714285714 2 1
1340 0 3 108.32265172 5.8333333333 3.7142857143 3.4 1.6
1341 1 3 105.51525714 4.8333333333 5.1428571429 4.2 3
1342 1 3 108.90151386 6.8333333333 3.8571428571 4.6 2
1343 0 3 96.701166375 5 3.7142857143 3.6 2
1344 1 3 119.97121266 5.1666666667 5.7142857143 3.8 2.6
1345 1 3 120.10066743 5.3333333333 4.8571428571 3.2 1
1346 1 3 113.92690586 5.3333333333 5.4285714286 2.2 1.2
1347 1 3 113.86970365 4.8333333333 4.5714285714 1.6 1
1349 0 3 106.08734552 5.1666666667 5 4.6 2.8
1351 0 3 112.39323856 5.8333333333 5.4285714286 3.8 2.4
1352 0 3 107.45817211 4.8333333333 3.4285714286 3.4 1.8
1353 1 3 111.07248594 5.8333333333 5.7142857143 2.6 1.8
1354 1 3 109.55907743 5.5 6.2857142857 2.4 1.4
1355 0 3 104.3097509 6.3333333333 2.8571428571 3 1.4
1356 0 3 91.441879106 2 5 3.6 1.4
1357 0 3 84.068622559 4.5 2.5714285714 4 2.4
1358 1 3 118.09583851 4.3333333333 5.2857142857 2.8 1.8
1359 1 3 107.32077818 5.8333333333 3.5714285714 3 3
1360 1 3 113.96337581 6.1666666667 3.5714285714 2 1.2
1361 0 1 83.299678563 4.1666666667 4.2857142857 4.2 2.8
1362 0 1 102.479719 5.8333333333 5.1428571429 4 3
1363 0 1 116.12309356 3.1666666667 4.8571428571 2.8 1.4
1364 0 1 79.702574204 5.1666666667 5.4285714286 3.4 3.4
1365 1 1 85.007270912 3.3333333333 5 2.6 1.2
1366 1 1 86.288773003 2.1666666667 3.7142857143 4 1.8
1367 0 1 75.935657478 6.3333333333 4.1428571429 4.4 3
1368 1 1 81.996752561 4.6666666667 4.7142857143 3.6 1.6
1369 0 1 107.30838376 6.5 6.4285714286 1.8 1
1370 0 1 87.112496316 2.6666666667 4.5714285714 2.8 2
1371 0 1 98.970187044 4.1666666667 6.1428571429 1.4 1.4
1372 0 1 94.853799625 5.3333333333 6.5714285714 2.2 1.2
1373 0 1 107.55171707 4.1666666667 6 1.8 1
1374 0 1 76.260152434 3.3333333333 5.2857142857 3 2.8
1375 0 1 115.42306589 5 6.5714285714 2 1.4
1376 1 1 105.75801884 4.3333333333 5.2857142857 2.4 1.4
1377 0 1 100.17263116 6.6666666667 6.1428571429 2 1.4
1378 0 1 101.11935597 6 4.2857142857 2.8 1.4
1379 1 1 122.0309612 5 4.8571428571 2.8 1.8
1380 1 1 107.30754374 5.6666666667 6.5714285714 2.4 1.2
1381 0 1 108.96087732 5.1666666667 4.5714285714 2.8 2.4
1382 0 1 130.22257455 4 5.8571428571 2.2 1
1383 1 1 113.40616522 3.8333333333 6 2.4 1.2
1384 0 1 116.35894389 3 5.2857142857 4 2.4
1385 0 1 123.18864066 5 5.5714285714 3.8 1.8
1386 1 1 116.82239326 3.8333333333 5.4285714286 2.2 1
1387 1 1 125.75487188 4.5 6.7142857143 2.6 2
1388 0 1 115.39156757 5.3333333333 5.8571428571 3 1.4
1389 0 1 113.43084333 6.5 5.2857142857 3.2 1
1390 0 1 101.0528319 3.5 5.2857142857 4 2.4
1391 1 1 105.13909415 5.3333333333 5.4285714286 1.8 1.8
1392 1 1 125.05537144 4.3333333333 5.2857142857 2.4 1.2
1393 0 1 124.37496981 4.3333333333 6.2857142857 3.4 1
1394 1 1 112.95386161 4.1666666667 5.8571428571 3.4 3
1395 1 1 109.69984896 4 6.1428571429 1 1
1396 0 1 109.26981348 5.8333333333 5.2857142857 1.6 1.4
1397 1 1 129.32842894 4.1666666667 5.5714285714 2.4 1.6
1398 0 1 122.03738142 5.5 5.8571428571 2.2 1.2
1399 0 1 125.17523181 5.1666666667 6.7142857143 1.2 1.4
1400 0 1 127.19230523 6.6666666667 6.7142857143 2 1
1401 0 1 105.41938826 4.3333333333 4.1428571429 4.6 1.8
1402 1 1 114.58746585 6.6666666667 3.4285714286 2.6 1
1403 0 1 117.77008457 4 5 2.2 1.2
1404 1 1 111.92982692 4.8333333333 5.5714285714 3 1
1405 0 1 111.49525032 4.5 5.8571428571 4.4 1.6
1406 1 1 113.73307297 2.8333333333 6.1428571429 1.2 1.2
1408 0 1 132.11443377 6.6666666667 6 4.6 2.6
1409 1 1 116.38668042 4.6666666667 4 3.8 1.8
1410 1 1 113.36932127 2.5 3.7142857143 3.4 2
1411 1 1 112.02563061 4 5.4285714286 4 2.8
1412 0 1 110.12163062 3 4.1428571429 2.6 1.4
1413 1 1 109.71606259 3.3333333333 5.8571428571 2 2
1414 0 1 105.86771927 6.3333333333 4.7142857143 2.6 1.4
1415 1 1 112.91003159 4.5 4.8571428571 3.2 2
1416 0 1 102.70005314 5.6666666667 5.8571428571 2.4 1
1417 1 1 104.46264802 4.5 6 3 1.4
1418 0 1 104.32443478 6.8333333333 3.5714285714 4.4 1.2
1419 0 1 100.11283077 4.3333333333 4.5714285714 2.8 1.8
1420 1 1 106.81954222 4.1666666667 6 3 1.2
1421 0 1 104.36884399 5.1666666667 5.7142857143 4.8 2.2
1422 1 1 100.31972449 5.6666666667 4.5714285714 3.8 1.4
1423 1 1 116.85202284 3.6666666667 4.2857142857 3.2 2.2
1424 1 1 111.99943393 3.8333333333 5.8571428571 3.8 1.8
1425 1 1 115.28396851 3.1666666667 5.8571428571 2 1
1426 0 1 103.15897463 5 6.1428571429 2.4 2.2
1427 0 1 105.05741859 6.5 5.8571428571 4.2 2.2
1428 0 1 103.49728349 4.1666666667 6.5714285714 1.4 1.6
1430 1 1 103.75543012 6 6.7142857143 2.4 1.6
1431 1 1 105.39599604 5 5 3.6 1.2
1432 0 1 97.424074488 4.6666666667 5.2857142857 3.6 1.4
1433 1 1 91.485523905 6.5 5.4285714286 1.6 1.2
1434 1 1 103.48243473 3 5.5714285714 3.6 1.6
1435 0 1 89.853237573 4.5 4.2857142857 2.4 1.6
1436 0 1 96.392997511 4.8333333333 4.1428571429 3.2 1.2
1437 0 1 101.97107266 3.1666666667 4.4285714286 4 2.6
1438 0 1 100.41639953 5.1666666667 5.8571428571 2.4 1.2
1439 1 1 74.993395739 4.3333333333 4.4285714286 3 1.8
1440 0 1 106.79555187 5.8333333333 4.7142857143 3 1.8
1441 0 1 105.93827983 2.5 6.5714285714 1.2 1.4
1442 0 1 111.05846055 5.1666666667 6 3.4 1.4
1443 0 1 101.28202743 6.1666666667 4.4285714286 4.2 2.4
1444 0 1 103.97846127 5.1666666667 5.1428571429 3.4 2.4
1445 1 1 105.94144212 2.1666666667 6.5714285714 1.6 1.4
1446 1 1 71.793058101 4.8333333333 5.2857142857 3 3.8
1447 0 1 91.423403247 4.1666666667 4 4.4 2.6
1448 0 1 111.32214088 3.3333333333 5.2857142857 4 1.8
1449 1 1 97.102140438 3 6 2 1.2
1450 0 1 84.905352991 3.5 3.4285714286 1.8 1.2
1451 0 3 78.925369729 6.6666666667 5.2857142857 2.2 1.6
1453 1 3 69.073067347 5.3333333333 4.5714285714 3.6 2.8
1454 0 3 75.906488088 6.8333333333 3.4285714286 4.6 3
1455 0 3 70.983577784 4.5 4.8571428571 3.4 2.8
1456 0 3 97.297097255 5.5 5.8571428571 2.4 1.4
1457 0 3 102.27344391 5.6666666667 3.8571428571 3 2.6
1459 1 3 97.960259662 5.6666666667 5.2857142857 2 3
1460 0 3 75.713216544 6.1666666667 4.8571428571 2.6 2.2
1461 1 3 78.116410597 3.3333333333 2.2857142857 3.8 2
1462 0 3 84.655759423 4.6666666667 5 3.4 3.4
1463 0 3 95.409787026 3.1666666667 5.1428571429 3.2 3
1464 1 3 101.86189123 4.1666666667 2.8571428571 2.6 1.4
1465 0 3 95.218219926 5.3333333333 4.8571428571 2.8 3.2
